p_relax,p_dephase,p_readout,avg_qber
0.2872152871396959,0.18012519493064885,0.001962444836359012,0.20516501146183472
0.15913385126941518,0.11669502093936528,0.09926458669795689,0.20054177774510556
0.1927521517076933,0.13255359561702837,0.013771280939869757,0.15894368085858088
0.08152812084572979,0.22413235289197211,0.013624332732732992,0.1532829360428763
0.2774185772111405,0.07916167160673167,0.06818450778547146,0.21563708861382605
0.2156246275328754,0.02573431508769929,0.054950926405949334,0.14821820796871704
0.0533622306619138,0.13708601686159574,0.09302371997107593,0.16925078794071186
0.2955689798846885,0.13977837909900628,0.08615468855591432,0.24764481795488474
0.281629192816641,0.07400005858134238,0.0743613059789205,0.20418738069217163
0.2745383159771711,0.23062012240065807,0.09176459115760419,0.2809902058884317
0.199283586345547,0.26757802212176385,0.08842667523990444,0.26255121965132544
0.025323288029691724,0.2652492644683002,0.0218121778518803,0.14981429676971256
0.24484750228170069,0.0069411334273191015,0.05083247499231315,0.16733128554020382
0.0598199861653226,0.27941000500331475,0.08575419505930876,0.210300316946392
0.2705129860326787,0.2412990700363346,0.032237364637834234,0.24508380639107089
0.07470964324698644,0.003412574249200728,0.0758769399888923,0.11591339268319027
0.06593278892052162,0.23614302156621897,0.027525317579647757,0.16345467087458768
0.06465217723245013,0.0981031720505645,0.0694241421420907,0.1383350147802301
0.0975679284144641,0.24967914307475308,0.081941719293919,0.21420365424207238
0.2551871184501981,0.1594165609840941,0.024557552590423404,0.20039775648915925
0.0718412782903617,0.28938630062541404,0.001958339776153639,0.1640948313782473
0.26481973775560025,0.23288521507872617,0.050385851107340944,0.2483927700461066
0.20163503581239162,0.15817395323121397,0.04960234902238506,0.19695368778568462
0.06997263994730252,0.23598517598032864,0.07717172620064974,0.19309942531142432
0.12225199001405126,0.021881143268679813,0.05110687673323466,0.11792817887645586
0.23599447440896834,0.007649596903430766,0.024352020807658414,0.12909490415726116
0.0064592119743948516,0.025599116197720484,0.061214157671811625,0.07765783462289413
0.0183291398639855,0.03688433080972564,0.09896562212351953,0.11308062581941161
0.11384764913970045,0.07388671460799957,0.016855885816813267,0.10917680080404046
0.1780619614733521,0.23196657504095397,0.0402214054806069,0.20952661541471712
0.2125730775018608,0.062445724538195885,0.019078765450165836,0.13894063161006437
0.2823132786097434,0.25537027509286425,0.03334657589023687,0.24884150429511465
0.08441591974404931,0.08503278870370565,0.05370942610268179,0.13600910213403902
0.23951219775194427,0.1193814918906282,0.021537712269236422,0.19194885915615303
0.24419879086754825,0.2249608632630156,0.04251379318973556,0.23457903662013582
0.24803731115019656,0.19512881168971086,0.012991737021982653,0.20293948217258556
0.0605536871030915,0.13298138321495545,0.014368276262459456,0.09880972693226825
